tid,governo_alinhamento~Temer_1/indefinido,governo_alinhamento~Temer_1/nao se aplica,governo_alinhamento~Temer_1/votou com o governo,governo_alinhamento~Temer_1/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DEM,partido~MDB,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMB,partido~PP,partido~PPL,partido~PRB,partido~PROS,partido~PRP,partido~PRTB,partido~PSB,partido~PSC,partido~PSD,partido~PSDB,partido~PSL,partido~PSOL,partido~PT,partido~PTB,partido~PV,partido~Patriota,partido~Podemos,partido~Rede,partido~Sem_Partido,partido~Solidariedade,tipoProposicao~DCR,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLN,tipoProposicao~PLP,tipoProposicao~REC,tipoProposicao~REP,tipoProposicao~REQ
11847,1,11,18,1,11,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,16,0,0,7,1,0,1,0,0,4
11848,0,18,34,1,18,19,0,16,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,17,6,1,1,0,0,4
11849,0,3,12,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,2,0,1,0,0,5
11851,4,22,29,19,21,24,1,28,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,1,17,9,0,3,0,0,8
11852,1,35,72,2,34,37,1,38,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,1,22,15,2,4,0,0,13
11853,0,34,73,0,32,36,1,38,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,26,14,1,2,0,0,11
11854,0,49,19,18,29,27,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,2,37,0,1,21,12,0,2,0,0,11
11855,0,27,45,4,27,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,2,36,0,1,22,6,0,3,0,0,6
11856,1,35,59,14,34,33,0,42,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,49,0,1,27,12,2,4,0,0,12
11857,0,34,61,16,33,36,1,41,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,0,28,11,2,3,0,0,13
11858,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11860,1,27,65,2,27,29,0,39,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,1,26,7,2,3,0,0,11
11861,0,31,68,1,31,32,0,37,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,28,13,2,3,0,0,14
11863,0,36,84,1,35,39,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,2,57,0,1,26,15,2,4,0,0,14
11865,0,18,36,0,18,12,0,24,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,15,7,0,2,0,0,7
11866,0,25,51,0,25,22,0,29,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,1,23,9,1,3,0,0,11
11867,0,23,39,6,22,20,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,2,31,0,1,17,8,0,2,0,0,7
11868,0,22,37,2,22,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,23,0,0,20,7,0,2,0,0,9
11869,0,32,15,9,28,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,2,15,0,1,23,6,0,2,0,0,7
11870,0,34,63,19,33,39,1,43,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,1,26,16,2,4,0,0,13
11871,0,29,46,2,28,26,1,22,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,22,10,2,0,0,0,5
11872,0,34,69,1,33,29,1,41,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,1,28,12,2,2,0,0,13
11873,0,30,48,23,29,32,1,39,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,25,14,2,4,0,0,13
11877,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11878,0,60,22,18,34,30,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,42,0,1,29,10,1,4,0,0,13
11879,19,50,23,22,36,33,1,44,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,28,13,2,4,0,0,14
11880,0,38,70,12,37,40,1,42,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,0,1,28,14,2,4,0,0,15
11881,0,19,62,0,18,31,1,31,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,1,12,8,1,4,0,0,13
11882,0,33,62,0,32,27,1,35,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,26,10,2,1,0,0,11
11883,0,38,73,12,36,42,1,44,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,1,29,16,2,4,0,0,13
11884,0,12,41,16,11,26,1,31,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,1,12,11,1,4,0,0,10
11885,0,14,15,8,9,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,5,3,0,0,0,0,7
11886,0,15,26,2,15,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,2,24,0,0,9,3,0,0,0,0,5
11887,0,32,67,4,31,34,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,2,44,0,1,23,14,1,4,0,0,14
11890,0,33,63,12,33,34,0,41,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,2,48,0,1,27,15,1,2,0,0,12
11891,0,49,29,16,32,27,1,34,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,27,10,0,2,0,0,12
11892,0,50,26,16,29,27,0,36,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,25,10,2,2,0,0,10
11893,0,60,24,18,32,33,1,36,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,1,23,15,1,3,0,0,13
11894,0,33,50,20,31,32,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,2,47,0,1,23,13,1,3,0,0,13
11895,0,25,49,5,24,24,1,30,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,1,22,9,1,0,0,0,7
11897,0,26,50,1,25,21,1,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,11,0,2,28,0,1,19,14,1,0,0,0,12
11898,0,20,32,17,19,23,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,18,12,0,0,0,0,7
11899,0,25,60,0,25,32,0,28,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,1,23,11,0,2,0,0,11
11900,0,58,16,14,29,26,1,32,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,1,18,10,1,2,0,0,11
11902,0,37,85,2,36,43,1,44,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,1,29,15,2,4,0,0,15
11903,1,29,51,13,28,26,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,42,0,1,27,7,2,3,0,0,10
11904,0,32,39,37,31,32,1,44,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,1,27,12,2,4,0,0,14
11906,11,32,27,34,31,33,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,2,47,0,1,24,14,1,1,0,0,14
11907,0,53,29,16,27,34,1,36,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,1,16,13,2,1,0,0,13
11910,1,39,82,0,37,38,1,46,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,1,28,15,2,4,0,0,14
11911,2,35,62,10,33,36,0,40,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,1,29,14,2,3,0,0,12
11913,0,32,57,1,32,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,2,38,0,1,24,9,1,3,0,0,12
11914,0,49,47,21,32,41,1,43,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,1,29,15,2,4,0,0,12
11915,0,28,54,1,27,21,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,2,36,0,0,22,11,1,4,0,0,7
11916,0,23,57,2,23,28,0,31,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,1,13,10,2,2,0,0,9
11918,0,46,26,17,31,22,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,2,29,0,0,28,11,2,4,0,0,13
11919,0,28,68,2,27,31,1,39,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,1,25,12,2,4,0,0,13
11922,0,39,75,6,37,37,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,56,0,1,28,13,2,4,0,0,15
11924,0,38,66,8,37,35,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,2,50,0,1,28,14,2,2,0,0,13
11925,0,24,49,2,23,21,1,30,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,1,16,11,0,3,0,0,10
11926,0,25,55,0,25,24,0,31,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,1,24,7,2,2,0,0,8
11927,0,13,42,0,13,23,0,19,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,10,8,1,1,0,0,6
11928,0,17,31,1,16,19,1,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,1,15,10,0,1,0,0,4
11929,0,28,29,4,27,15,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,2,31,0,0,15,6,0,1,0,0,6
11930,0,27,54,13,27,28,0,39,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,1,29,5,2,2,0,0,10
11931,0,29,48,1,29,24,0,25,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,1,22,11,0,0,0,0,9
11932,0,66,27,25,38,39,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,2,49,0,1,29,16,1,4,0,0,16
11933,0,54,24,21,30,28,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,2,39,0,1,26,11,1,4,0,0,15
11934,0,31,63,2,30,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,1,43,0,1,26,8,2,4,0,0,11
11936,2,39,50,22,37,34,1,41,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,1,27,14,1,4,0,0,15
11941,0,26,53,2,23,26,1,31,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,1,21,10,1,3,0,0,11
11943,0,26,55,0,26,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,29,0,2,36,0,1,17,11,0,3,0,0,11
11944,0,25,56,1,24,23,1,34,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,1,27,7,1,2,0,0,12
11945,0,23,37,1,23,17,0,21,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,1,19,7,0,1,0,0,8
11946,0,25,58,8,25,29,0,37,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,1,23,12,1,4,0,0,11
11948,0,30,71,1,29,33,1,39,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,23,12,2,3,0,0,13
11950,0,28,61,1,25,32,1,32,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,1,20,14,1,2,0,0,11
11952,0,17,26,1,17,12,0,15,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,9,8,1,0,0,0,5
11954,0,34,28,20,26,23,0,33,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,19,12,0,4,0,0,12
11956,0,26,44,3,25,19,1,28,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,23,8,1,1,0,0,5
11957,0,29,63,0,28,28,0,36,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,1,22,7,1,3,0,0,13
11959,0,25,38,16,24,28,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,2,40,0,1,19,7,1,2,0,0,7
11960,0,2,13,0,2,7,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,4,0,0,0,0,1
11961,5,33,53,11,32,33,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,2,40,0,1,28,13,0,4,0,0,14
11962,0,55,38,22,35,36,1,43,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,1,29,14,2,3,0,0,15
11963,0,45,18,18,26,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,2,32,0,1,21,10,1,4,0,0,10
11966,0,35,74,8,33,38,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,2,53,0,1,28,13,2,3,0,0,15
11967,1,36,68,4,34,35,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,2,49,0,1,29,12,2,4,0,0,10
11968,0,8,9,1,8,6,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,2,0,1,0,0,3
11970,0,23,54,2,22,25,1,31,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,1,17,13,1,1,0,0,12
11971,1,31,66,2,29,32,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2,45,0,0,24,10,2,4,0,0,13
11973,0,57,22,17,32,31,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,2,37,0,1,26,13,1,4,0,0,12
11976,0,24,56,7,24,28,0,35,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,1,21,9,2,3,0,0,8
11978,0,23,39,2,22,22,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,38,0,0,12,6,2,2,0,0,4
11979,0,14,22,0,14,9,0,13,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,6,5,0,1,0,0,7
11980,1,37,42,18,30,30,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,27,9,1,4,0,0,10
11981,0,70,25,19,35,37,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,2,47,0,1,28,15,1,4,0,0,16
11982,0,63,22,22,34,32,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,2,46,0,1,27,13,2,3,0,0,13
11984,0,11,29,0,10,12,1,17,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,9,4,0,1,0,0,7
11985,0,26,55,0,25,27,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,17,11,2,1,0,0,11
11986,0,30,52,6,29,23,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,28,10,1,2,0,0,8
11987,0,34,74,6,34,37,0,43,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,0,26,15,1,4,0,0,14
11988,0,20,39,0,19,14,1,25,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,20,3,1,1,0,0,8
11989,0,17,6,3,10,8,0,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,12,1,0,0,0,0,0
11991,0,25,50,1,24,24,1,27,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,1,21,9,1,2,0,0,10
11992,0,38,81,4,37,40,1,45,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,1,29,14,1,4,0,0,14
11993,0,23,25,0,23,10,0,15,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,18,4,0,1,0,0,6
11997,0,36,68,3,35,32,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,2,48,0,1,27,11,1,3,0,0,14
11998,0,39,71,13,37,41,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,2,57,0,1,27,16,2,4,0,0,14
11999,0,20,25,6,18,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,16,4,0,0,0,0,6
12001,2,38,55,20,37,37,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,1,26,16,0,4,0,0,14
12002,0,65,19,23,33,31,1,42,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,1,27,13,2,2,0,0,13
12003,7,40,21,22,31,26,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,25,10,0,3,0,0,12
12004,0,21,50,6,20,28,1,28,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,1,13,13,0,3,0,0,11
12005,0,80,8,21,35,38,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,2,53,0,1,25,12,1,3,0,0,12
12007,0,31,53,17,29,33,1,38,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,26,9,2,3,0,0,8
12010,0,36,80,0,35,38,0,43,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,26,15,2,4,0,0,15
12012,0,34,33,36,33,31,1,38,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,26,11,1,4,0,0,11
12013,0,35,70,7,35,32,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,2,52,0,0,29,11,2,4,0,0,12
12014,2,48,9,16,22,30,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,2,37,0,1,13,11,1,0,0,0,10
12015,0,21,62,1,21,31,0,32,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,1,16,12,1,3,0,0,11
12016,0,35,56,15,34,30,1,41,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,1,25,15,2,4,0,0,14
12018,0,33,72,2,32,36,1,38,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,1,26,13,2,4,0,0,13
12019,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12020,1,34,60,1,33,23,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,2,46,0,0,28,9,1,1,0,0,9
12021,0,44,22,12,30,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,2,30,0,0,26,7,1,1,0,0,11
12022,0,29,57,2,29,27,0,32,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,1,23,9,0,3,0,0,8
12023,0,34,62,2,33,28,1,36,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,28,10,2,4,0,0,14
12024,0,33,71,12,32,40,1,43,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,0,1,27,15,2,3,0,0,12
12025,0,38,19,18,25,23,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,2,25,0,1,21,13,0,2,0,0,11
12026,0,51,24,20,30,31,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,2,42,0,1,27,7,1,3,0,0,12
12028,1,4,7,2,4,4,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,6,0,0,1,0,0,2
12029,0,20,53,2,20,26,0,29,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,1,18,8,1,4,0,0,10
12031,0,22,43,1,22,16,0,28,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,22,8,1,1,0,0,10
12032,0,18,27,1,17,13,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,2,22,0,1,12,4,0,1,0,0,4
12033,0,24,32,3,24,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,27,0,0,18,5,1,0,0,0,8
