tid,governo_alinhamento~Bolsonaro_1/indefinido,governo_alinhamento~Bolsonaro_1/nao se aplica,governo_alinhamento~Bolsonaro_1/votou com o governo,governo_alinhamento~Bolsonaro_1/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sem_orientação,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DC,partido~DEM,partido~MDB,partido~Novo,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PPL,partido~PRB,partido~PROS,partido~PRP,partido~PSB,partido~PSC,partido~PSD,partido~PSDB,partido~PSL,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Patriota,partido~Podemos,partido~Rede,partido~Republicanos,partido~Sem_Partido,partido~Solidariedade,partido~União,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PDL,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLN,tipoProposicao~PLP,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
15937,1,107,85,172,23,114,0,84,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,50,3,1,2,62,143,2,56,1,2,43
15938,1,86,153,36,18,86,0,68,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,59,98,1,48,1,2,30
15939,0,115,182,114,24,137,0,91,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,1,3,65,159,2,61,1,3,46
15940,0,102,237,11,21,98,0,81,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,58,1,1,5,59,120,2,59,1,2,42
15941,4,112,276,23,23,140,0,89,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,1,5,62,157,2,61,1,2,49
15943,0,99,228,25,21,114,0,78,139,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,1,3,57,140,2,45,1,2,41
15944,0,99,224,22,23,112,0,76,134,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,1,4,61,129,2,54,0,3,40
15946,0,75,133,34,17,83,0,58,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,4,46,102,1,22,1,2,26
15947,0,81,166,51,15,89,0,66,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,1,3,50,101,1,51,1,3,37
15949,0,108,167,138,24,139,0,84,166,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,1,5,63,155,2,63,1,3,48
15950,0,84,178,31,18,90,0,66,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,46,0,1,4,62,102,2,35,1,2,38
15951,0,81,208,12,18,92,0,63,128,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,5,48,113,2,47,1,1,33
15952,0,73,182,23,16,89,0,57,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,1,4,55,97,2,38,1,3,28
15953,0,103,131,134,21,115,0,82,150,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,1,1,60,134,2,58,1,2,43
15956,0,86,185,30,18,98,0,68,117,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,1,4,57,93,2,47,1,2,37
15957,0,105,113,179,24,129,0,81,163,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,5,59,146,2,63,1,3,47
15961,0,85,109,100,17,93,0,68,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,1,3,51,105,2,43,0,3,32
15962,0,104,251,22,21,121,0,83,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,62,3,1,5,62,141,1,55,1,3,43
15965,0,102,181,103,24,127,0,78,157,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,1,5,61,143,1,61,1,3,45
15968,3,16,27,47,2,39,0,14,38,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,10,50,1,1,1,0,12
15969,1,92,64,175,21,116,0,69,126,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,1,4,60,140,1,40,1,2,32
15970,0,97,232,25,22,117,0,75,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,1,4,53,132,1,57,1,3,40
15972,0,86,183,27,18,101,0,68,109,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,3,57,97,1,54,1,3,32
15973,0,105,84,179,22,116,0,82,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,56,4,1,5,55,141,2,55,1,3,45
15974,0,77,114,27,14,69,0,63,72,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,1,2,20,97,1,31,1,2,24
15975,1,109,96,192,24,129,0,82,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,66,3,1,5,57,153,2,63,1,3,44
15976,0,95,172,77,20,110,0,75,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,3,58,124,2,51,1,3,38
15979,1,113,96,183,24,130,0,87,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,65,4,0,5,65,143,1,62,1,3,44
15980,0,107,242,19,23,120,0,84,141,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,1,2,64,141,2,54,1,3,39
15981,0,114,111,190,24,137,0,88,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,1,4,65,160,2,59,1,3,45
15983,0,0,3,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
15984,0,92,216,21,22,110,0,70,127,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,1,2,43,126,1,49,1,3,37
15986,0,96,220,12,21,102,0,75,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,3,58,118,2,52,1,3,34
15987,0,103,219,63,21,124,0,82,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,1,4,58,146,2,54,1,2,46
15988,1,112,73,222,21,138,0,88,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,72,4,1,2,58,157,2,63,1,3,45
15989,0,91,69,157,22,102,0,67,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,50,2,1,1,52,131,1,42,1,2,34
15990,0,94,155,34,19,82,0,75,107,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,0,49,108,1,45,1,2,36
15992,0,42,119,8,7,55,0,35,72,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,2,45,47,1,36,0,3,16
15993,0,71,193,16,12,80,0,59,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,36,3,0,2,54,117,2,31,0,2,33
15994,0,83,84,144,18,105,0,65,123,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,1,2,51,113,1,47,1,3,33
15995,1,108,85,174,22,119,0,83,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,57,3,1,4,64,142,2,51,1,3,40
15996,0,54,69,8,14,39,0,40,38,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,7,60,0,33,0,0,15
15997,1,116,94,194,23,135,0,89,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,73,3,1,5,58,161,2,54,1,2,45
15998,0,102,87,192,22,128,0,77,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,66,2,1,4,62,137,2,61,1,3,42
16000,0,88,203,27,18,97,0,70,133,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,1,3,59,121,0,41,1,1,39
16001,0,83,207,19,22,96,0,61,130,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,1,2,57,110,1,41,1,3,37
16002,1,109,268,20,23,135,0,86,154,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,1,5,62,152,2,60,1,3,41
16003,0,98,60,173,17,116,0,79,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,55,3,1,4,44,139,2,47,0,2,34
16004,0,33,121,10,7,63,0,26,68,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,41,68,0,12,0,0,17
16005,0,34,125,7,7,60,0,27,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,122,21,0,0,3,45,71,0,11,0,0,15
16006,0,26,118,3,8,57,0,18,64,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,35,57,0,11,0,0,11
16007,0,32,99,12,8,47,0,24,64,0,0,0,0,17,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,39,62,0,11,0,0,15
16008,0,26,98,16,9,52,0,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,36,61,0,11,0,0,15
16010,0,34,125,8,7,66,0,27,67,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,44,60,0,12,0,0,14
16011,0,28,110,5,7,58,0,21,57,0,0,0,0,0,0,0,0,0,103,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,38,63,0,10,0,0,9
16012,0,41,31,86,8,61,0,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,32,0,0,1,43,62,0,8,0,0,12
16013,0,31,110,12,8,56,0,23,66,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,35,62,0,10,0,0,15
16014,0,38,63,67,6,65,0,27,70,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,41,72,0,12,0,0,10
16015,0,32,109,15,9,57,0,23,67,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,41,59,0,10,0,0,15
16016,0,40,37,88,7,64,0,21,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,35,0,0,2,45,60,0,9,0,0,14
16017,0,35,133,14,9,70,0,26,77,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,35,0,0,0,44,75,0,11,0,0,17
16018,0,32,97,11,8,52,0,24,56,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,39,56,0,12,0,0,13
16020,0,13,15,28,3,22,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,14,0,0,0,0,4
16021,0,20,18,50,1,32,0,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,11,0,0,1,19,40,0,8,0,0,9
16023,0,28,59,17,8,40,0,20,36,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2,25,36,0,3,0,0,13
16024,0,31,86,9,8,43,0,23,52,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,12,0,0,2,38,55,0,7,0,0,12
16025,0,37,45,81,9,61,0,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,46,74,0,12,0,0,16
16026,0,33,113,10,9,61,0,24,62,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,29,0,0,2,38,65,0,9,0,0,13
16027,0,46,35,97,7,71,0,26,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,32,0,0,3,44,70,0,11,0,0,18
16028,0,36,83,48,8,66,0,25,68,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,42,74,0,12,0,0,14
16029,0,46,42,95,9,68,0,28,78,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3,45,74,0,10,0,0,18
16030,0,24,28,59,7,40,0,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,18,0,0,0,32,43,0,3,0,0,15
16033,0,25,92,2,6,39,0,19,55,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,32,46,0,10,0,0,16
16035,0,35,135,16,8,74,0,27,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,117,0,0,19,35,0,0,3,45,74,0,11,0,0,18
16037,0,25,96,10,5,50,0,20,56,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,33,54,0,7,0,0,14
16038,0,30,97,7,8,50,0,22,54,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35,54,0,10,0,0,11
16039,0,38,70,76,8,73,0,25,78,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,3,41,74,0,12,0,0,18
16040,0,24,42,3,5,17,0,19,28,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,22,25,0,3,0,0,7
16043,4,35,123,16,8,67,0,27,76,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,46,73,0,12,0,0,16
16044,0,21,85,13,6,42,0,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,37,39,0,7,0,0,11
16045,0,45,31,98,4,70,0,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,34,0,0,3,40,69,0,12,0,0,16
16046,0,34,79,29,8,50,0,23,61,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,35,59,0,11,0,0,15
16048,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
16049,1,34,97,9,9,45,0,25,62,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,21,0,0,3,38,60,0,3,0,0,16
16050,1,23,92,21,5,53,0,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,82,0,22,0,0,3,34,57,0,7,0,0,14
16051,0,34,113,18,9,62,0,25,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,26,0,0,3,44,67,0,10,0,0,15
16052,0,31,73,15,6,34,0,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,37,49,0,5,0,0,11
16054,0,28,101,7,8,51,0,20,57,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,40,56,0,7,0,0,12
16056,1,39,36,96,6,72,0,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,32,0,0,3,40,68,0,12,0,0,17
16057,0,27,92,25,7,63,0,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,31,62,0,9,0,0,12
16058,0,32,126,11,9,64,0,23,73,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,44,63,0,12,0,0,15
16059,0,31,79,14,6,48,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,29,59,0,12,0,0,11
16060,0,31,141,11,9,76,0,22,76,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,66,34,0,0,3,45,72,0,11,0,0,18
16061,0,36,143,7,9,71,0,27,79,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,20,32,0,0,3,44,77,0,12,0,0,18
16062,0,30,79,11,9,46,0,21,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,10,0,0,3,35,54,0,7,0,0,11
16064,0,44,34,86,8,63,0,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,33,0,0,3,42,62,0,11,0,0,13
16065,0,33,123,5,9,66,0,24,62,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,40,65,0,12,0,0,14
16067,0,36,90,39,8,61,0,28,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,117,23,0,0,3,42,68,0,12,0,0,17
16068,1,27,53,21,8,40,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,29,43,0,8,0,0,11
16069,0,36,134,12,9,70,0,27,76,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,45,76,0,11,0,0,14
16070,0,37,32,98,9,65,0,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,41,72,0,11,0,0,15
16071,0,31,118,5,8,63,0,23,60,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,31,0,0,3,43,53,0,12,0,0,12
16072,0,33,128,8,8,63,0,25,73,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,43,62,0,11,0,0,16
16073,0,6,52,3,3,26,0,3,29,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,22,10,0,0,0,0,5
16074,0,36,94,43,9,67,0,27,70,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,39,72,0,11,0,0,16
16076,0,36,123,15,8,68,0,28,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0,0,3,41,71,0,12,0,0,16
16077,0,37,138,6,9,69,0,28,75,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,47,23,0,0,3,46,79,0,12,0,0,18
16078,0,19,35,6,4,19,0,15,22,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,40,0,3,0,0,3
16079,0,27,81,11,7,41,0,18,53,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,31,46,0,6,0,0,12
16081,0,30,133,11,8,69,0,22,75,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,63,30,0,0,3,44,70,0,10,0,0,17
16082,0,34,135,9,9,69,0,25,75,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,38,31,0,0,2,43,75,0,11,0,0,16
16083,0,30,120,32,9,73,0,21,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,46,71,0,12,0,0,18
16084,0,43,28,84,7,61,0,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,19,0,0,3,43,65,0,11,0,0,14
16085,1,46,31,87,9,59,0,26,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,27,0,0,3,44,65,0,10,0,0,16
16086,6,36,106,33,9,73,0,25,74,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,45,70,0,12,0,0,16
16087,0,36,131,19,9,73,0,27,77,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,44,36,0,0,3,45,76,0,8,0,0,18
16088,0,15,59,7,5,28,0,10,38,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,24,25,0,10,0,0,11
16089,0,32,107,9,8,52,0,24,64,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,39,64,0,11,0,0,12
16090,0,29,106,13,9,62,0,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,24,0,0,2,38,59,0,12,0,0,13
16091,0,25,101,8,7,48,0,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,97,22,0,0,3,38,49,0,9,0,0,13
16094,0,32,129,6,8,67,0,24,68,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,81,32,0,0,3,39,65,0,12,0,0,16
16095,0,38,49,65,7,59,0,27,59,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,37,69,0,8,0,0,14
16096,0,35,126,8,9,64,0,26,70,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,0,1,46,73,0,12,0,0,15
